,Date,Open,High,Low,Close
58,2015-05-07,106.68,107.65,106.6,107.35
59,2015-05-08,108.46,108.92,108.3,108.69
60,2015-05-11,108.76,108.98,108.19,108.27
61,2015-05-12,107.63,108.33,106.8,107.78
62,2015-05-13,108.25,108.81,107.84,108.0
63,2015-05-14,108.88,109.67,108.48,109.58
64,2015-05-15,109.86,110.01,109.31,109.58
65,2015-05-18,109.4,110.28,109.32,110.06
66,2015-05-19,110.18,110.35,109.76,109.94
67,2015-05-20,110.02,110.67,109.43,110.01
68,2015-05-21,109.82,110.73,109.66,110.58
69,2015-05-22,110.45,110.87,110.38,110.47
70,2015-05-26,110.23,110.38,108.76,109.2
71,2015-05-27,109.53,111.08,109.29,110.96
72,2015-05-28,110.75,111.01,110.37,110.71
73,2015-05-29,110.64,110.79,109.79,110.05
74,2015-06-01,110.64,110.72,109.52,110.42
75,2015-06-02,110.01,110.61,109.47,110.07
76,2015-06-03,110.57,110.81,110.13,110.4
77,2015-06-04,109.78,110.48,109.21,109.56
78,2015-06-05,109.43,109.69,108.63,109.3
79,2015-06-08,109.25,109.33,107.97,108.19
80,2015-06-09,107.93,108.4,107.2,108.01
81,2015-06-10,108.38,109.81,108.26,109.49
82,2015-06-11,109.86,110.15,109.46,109.65
83,2015-06-12,109.07,109.3,108.6,108.75
84,2015-06-15,107.94,108.38,107.31,108.21
85,2015-06-16,108.1,108.98,108.05,108.8
86,2015-06-17,108.98,109.45,108.43,109.1
87,2015-06-18,109.5,110.88,109.44,110.69
88,2015-06-19,110.49,110.58,109.81,109.89
89,2015-06-22,110.7,111.03,110.45,110.7
90,2015-06-23,110.82,110.89,110.33,110.79
91,2015-06-24,110.66,111.13,110.19,110.22
92,2015-06-25,110.65,110.76,109.82,110.0
93,2015-06-26,109.98,110.23,108.86,109.27
94,2015-06-29,108.06,108.66,106.64,106.69
95,2015-06-30,107.49,107.72,106.74,107.07
96,2015-07-01,108.13,108.35,107.42,107.92
97,2015-07-02,108.23,108.32,107.62,107.95
98,2015-07-06,107.27,108.32,107.04,107.7
99,2015-07-07,107.82,108.07,105.83,107.97
100,2015-07-08,107.2,107.33,105.89,106.09
101,2015-07-09,107.5,107.6,106.02,106.03
102,2015-07-10,107.44,108.05,107.05,107.65
103,2015-07-13,108.58,109.63,108.57,109.54
104,2015-07-14,109.69,110.56,109.63,110.26
105,2015-07-15,110.47,110.81,110.07,110.38
106,2015-07-16,111.29,111.96,111.07,111.94
107,2015-07-17,112.84,113.59,112.65,113.59
108,2015-07-20,113.83,114.39,113.48,113.98
109,2015-07-21,114.02,114.2,113.58,113.91
110,2015-07-22,112.17,113.17,112.17,112.62
111,2015-07-23,112.73,113.1,111.91,112.2
112,2015-07-24,112.8,113.0,110.93,111.1
113,2015-07-27,110.47,110.95,109.94,110.18
114,2015-07-28,110.67,111.35,109.79,111.13
115,2015-07-29,111.37,111.79,110.94,111.55
116,2015-07-30,111.29,112.27,110.62,112.08
117,2015-07-31,112.43,112.49,111.72,111.95
118,2015-08-03,111.97,112.28,110.86,111.6
119,2015-08-04,111.55,111.75,110.93,111.39
120,2015-08-05,112.01,113.0,111.88,112.25
121,2015-08-06,112.35,112.5,109.95,110.45
122,2015-08-07,110.18,110.57,109.4,110.31
123,2015-08-10,111.01,111.81,111.0,111.57
124,2015-08-11,110.98,111.41,109.53,110.14
125,2015-08-12,109.38,110.74,108.22,110.52
126,2015-08-13,110.63,111.16,110.1,110.34
127,2015-08-14,110.08,110.67,109.86,110.51
128,2015-08-17,110.24,111.46,109.96,111.43
129,2015-08-18,111.28,111.37,110.71,110.86
130,2015-08-19,110.52,111.11,109.49,110.13
131,2015-08-20,109.11,109.46,107.07,107.08
132,2015-08-21,105.57,106.47,102.4,102.4
133,2015-08-24,94.23,102.53,84.74,98.46
134,2015-08-25,102.07,102.74,98.01,98.09
135,2015-08-26,100.96,103.23,98.93,103.03
136,2015-08-27,104.52,105.71,103.28,105.64
137,2015-08-28,105.08,106.0,104.85,105.62
138,2015-08-31,105.03,105.61,104.05,104.31
139,2015-09-01,101.71,103.29,100.63,101.05
140,2015-09-02,102.88,103.92,101.7,103.9
141,2015-09-03,104.31,105.02,103.1,103.39
142,2015-09-04,101.97,102.85,101.59,102.16
143,2015-09-08,104.12,105.17,103.69,105.04
144,2015-09-09,106.28,106.31,103.59,103.86
145,2015-09-10,103.74,105.68,103.62,104.99
146,2015-09-11,104.51,105.57,104.21,105.57
147,2015-09-14,105.96,105.98,104.85,105.25
148,2015-09-15,105.5,106.82,105.11,106.49
149,2015-09-16,106.51,107.19,106.14,107.09
150,2015-09-17,106.98,108.73,106.64,107.13
151,2015-09-18,105.23,106.6,105.17,105.35
152,2015-09-21,105.93,106.55,104.73,105.68
153,2015-09-22,104.06,104.42,103.13,104.1
154,2015-09-23,104.38,104.66,103.64,104.18
155,2015-09-24,103.17,104.19,102.27,103.8
156,2015-09-25,104.91,105.01,102.28,102.92
157,2015-09-28,102.48,102.55,99.69,99.99
158,2015-09-29,100.24,101.26,98.75,99.47
159,2015-09-30,100.89,101.87,100.5,101.76
160,2015-10-01,101.94,102.23,100.59,102.22
161,2015-10-02,100.8,104.01,100.48,104.01
162,2015-10-05,104.78,105.78,104.55,105.5
163,2015-10-06,105.25,105.6,104.18,105.0
164,2015-10-07,105.66,105.86,104.29,105.63
165,2015-10-08,105.23,106.23,104.21,106.05
166,2015-10-09,106.1,106.73,105.81,106.53
167,2015-10-12,106.73,106.99,106.35,106.79
168,2015-10-13,106.18,107.26,106.0,106.1
169,2015-10-14,106.1,106.63,105.49,105.93
170,2015-10-15,106.32,107.68,106.18,107.67
171,2015-10-16,107.9,108.18,107.38,108.12
172,2015-10-19,107.98,108.81,107.74,108.74
173,2015-10-20,108.55,108.78,107.81,108.18
174,2015-10-21,108.73,108.84,107.48,107.52
175,2015-10-22,108.48,109.8,108.17,109.71
176,2015-10-23,112.66,113.24,112.07,112.78
177,2015-10-26,112.7,113.07,112.27,112.85
178,2015-10-27,112.55,113.24,112.52,113.08
179,2015-10-28,113.25,114.02,112.34,114.02
180,2015-10-29,113.5,114.03,113.38,113.84
181,2015-10-30,113.89,114.08,113.3,113.33
182,2015-11-02,113.63,114.75,113.39,114.61
183,2015-11-03,114.38,115.42,114.21,115.01
184,2015-11-04,115.39,115.47,114.54,115.02
185,2015-11-05,115.12,115.4,114.11,114.71
186,2015-11-06,114.49,114.92,113.76,114.79
187,2015-11-09,114.36,114.51,112.87,113.57
188,2015-11-10,112.97,113.39,112.63,113.28
189,2015-11-11,113.59,114.14,112.95,113.14
190,2015-11-12,112.65,113.23,111.96,112.04
191,2015-11-13,111.57,111.69,109.78,109.84
192,2015-11-16,109.74,111.44,109.48,111.42
193,2015-11-17,111.61,112.29,111.21,111.49
194,2015-11-18,111.94,113.74,111.83,113.63
195,2015-11-19,113.68,114.23,113.49,113.71
196,2015-11-20,114.24,114.57,114.14,114.48
197,2015-11-23,114.53,114.94,113.66,114.15
198,2015-11-24,113.42,114.32,112.84,114.05
199,2015-11-25,114.19,114.36,113.91,114.15
200,2015-11-27,114.4,114.54,113.92,114.31
201,2015-11-30,114.6,114.65,113.65,114.02
202,2015-12-01,114.48,115.16,114.34,115.16
203,2015-12-02,115.23,115.75,114.28,114.45
204,2015-12-03,114.76,114.96,111.84,112.51
205,2015-12-04,112.84,115.33,112.62,115.14
206,2015-12-07,115.22,115.29,114.07,114.62
207,2015-12-08,113.44,115.0,113.38,114.63
208,2015-12-09,114.11,114.76,112.2,112.89
209,2015-12-10,113.15,114.16,112.81,113.4
210,2015-12-11,112.09,112.39,110.72,110.79
211,2015-12-14,110.98,111.68,109.38,111.63
212,2015-12-15,112.6,113.28,112.17,112.31
213,2015-12-16,113.07,114.17,111.89,113.98
214,2015-12-17,114.46,114.48,112.3,112.32
215,2015-12-18,111.58,111.88,109.83,109.83
216,2015-12-21,110.87,111.07,110.05,111.05
217,2015-12-22,111.65,111.94,111.05,111.78
218,2015-12-23,112.34,112.69,112.16,112.61
219,2015-12-24,112.57,112.9,112.54,112.59
220,2015-12-28,112.32,112.55,111.51,112.53
221,2015-12-29,113.22,114.55,113.13,114.3
222,2015-12-30,114.16,114.24,113.25,113.27
223,2015-12-31,112.87,113.08,111.84,111.86
224,2016-01-04,109.43,109.6,108.12,109.5
225,2016-01-05,110.04,110.18,108.8,109.31
226,2016-01-06,107.43,108.89,107.41,108.26
227,2016-01-07,105.96,107.29,104.81,104.87
228,2016-01-08,105.67,106.29,103.9,104.01
229,2016-01-11,104.79,105.06,102.73,104.33
230,2016-01-12,105.31,106.08,104.08,105.54
231,2016-01-13,106.0,106.23,101.74,101.9
232,2016-01-14,102.3,104.98,100.67,104.07
233,2016-01-15,100.57,101.94,99.51,100.84
234,2016-01-19,102.2,102.37,99.88,101.06
235,2016-01-20,99.48,101.83,97.25,100.75
236,2016-01-21,101.19,102.35,99.82,100.85
237,2016-01-22,102.84,103.81,102.53,103.77
238,2016-01-25,103.46,103.99,102.14,102.23
239,2016-01-26,102.65,103.59,101.76,103.15
240,2016-01-27,102.55,102.99,100.15,100.58
241,2016-01-28,102.19,102.29,100.26,102.0
242,2016-01-29,102.0,104.17,101.94,104.13
243,2016-02-01,103.62,104.8,103.23,104.41
244,2016-02-02,103.97,103.97,101.84,102.15
245,2016-02-03,102.8,102.83,99.88,101.66
246,2016-02-04,101.35,102.46,100.44,101.65
247,2016-02-05,101.29,101.33,97.72,98.12
248,2016-02-08,96.33,97.05,94.84,96.62
249,2016-02-09,95.36,97.78,95.18,96.32
250,2016-02-10,97.5,98.69,96.62,96.69
251,2016-02-11,95.45,97.32,95.19,96.55
252,2016-02-12,97.68,98.12,96.73,98.02
253,2016-02-16,99.44,100.23,98.85,100.23
254,2016-02-17,101.01,102.64,100.7,102.5
255,2016-02-18,102.81,102.84,101.2,101.33
256,2016-02-19,100.91,101.94,100.62,101.63
257,2016-02-22,102.54,103.38,102.48,103.28
258,2016-02-23,102.67,102.96,101.51,101.58
259,2016-02-24,100.44,102.68,99.77,102.55
260,2016-02-25,102.76,103.56,101.84,103.56
261,2016-02-26,104.28,104.37,103.18,103.43
262,2016-02-29,103.31,104.1,102.5,102.5
263,2016-03-01,103.45,105.79,103.16,105.79
264,2016-03-02,105.63,105.85,105.01,105.83
265,2016-03-03,105.71,105.75,104.87,105.63
266,2016-03-04,105.76,106.35,104.97,105.67
267,2016-03-07,105.12,105.74,104.27,105.02
268,2016-03-08,104.3,105.21,103.97,104.15
269,2016-03-09,104.57,104.84,103.96,104.82
270,2016-03-10,105.31,105.86,103.31,104.66
271,2016-03-11,105.8,106.49,105.46,106.49
272,2016-03-14,106.08,106.92,106.06,106.67
273,2016-03-15,106.27,106.75,105.95,106.63
274,2016-03-16,106.37,107.86,106.34,107.58
275,2016-03-17,107.26,107.77,106.87,107.52
276,2016-03-18,107.46,107.64,106.8,107.37
277,2016-03-21,107.16,107.89,107.12,107.79
278,2016-03-22,107.18,108.37,107.16,108.12
279,2016-03-23,107.91,107.99,106.99,107.23
280,2016-03-24,106.67,107.29,106.53,107.26
281,2016-03-28,107.56,107.58,106.92,107.11
282,2016-03-29,106.93,108.9,106.73,108.83
283,2016-03-30,109.48,110.04,109.13,109.36
284,2016-03-31,109.3,109.69,109.03,109.2
285,2016-04-01,108.58,110.4,108.39,110.36
286,2016-04-04,110.31,110.44,109.68,109.94
287,2016-04-05,109.08,109.5,108.74,108.88
288,2016-04-06,109.0,110.71,108.99,110.67
289,2016-04-07,110.04,110.23,108.61,109.08
290,2016-04-08,109.77,110.02,108.62,109.0
291,2016-04-11,109.48,110.02,108.59,108.6
292,2016-04-12,108.66,109.72,108.02,109.51
293,2016-04-13,110.32,111.08,110.21,110.91
294,2016-04-14,110.0,111.33,110.0,110.92
295,2016-04-15,110.83,111.06,110.36,110.64
296,2016-04-18,110.33,111.27,110.25,111.23
297,2016-04-19,111.44,111.44,109.88,110.55
298,2016-04-20,110.54,111.15,110.17,110.64
299,2016-04-21,110.58,111.05,110.15,110.65
300,2016-04-22,109.21,109.72,108.12,108.98
301,2016-04-25,108.62,108.99,108.45,108.98
302,2016-04-26,109.2,109.39,108.12,108.45
303,2016-04-27,107.34,107.83,106.69,107.58
304,2016-04-28,107.69,108.33,106.07,106.28
305,2016-04-29,106.22,106.5,104.88,105.72
306,2016-05-02,105.97,106.87,105.55,106.72
307,2016-05-03,105.96,106.44,105.45,105.73
308,2016-05-04,105.12,105.48,104.79,105.05
309,2016-05-05,105.43,105.66,104.81,105.02
310,2016-05-06,104.51,105.6,104.4,105.58
311,2016-05-09,105.61,106.37,105.54,105.88
312,2016-05-10,106.26,107.38,106.07,107.33
313,2016-05-11,107.16,107.49,106.33,106.36
314,2016-05-12,106.68,106.74,105.14,105.89
315,2016-05-13,105.85,106.45,105.29,105.5
316,2016-05-16,105.67,107.21,105.56,106.82
317,2016-05-17,106.74,107.04,105.2,105.48
318,2016-05-18,105.29,106.43,105.04,105.86
319,2016-05-19,105.45,105.71,104.54,105.31
320,2016-05-20,105.74,106.9,105.67,106.47
321,2016-05-23,106.55,106.97,106.23,106.33
322,2016-05-24,106.92,108.59,106.89,108.46
323,2016-05-25,108.86,109.57,108.68,109.24
324,2016-05-26,109.35,109.7,109.09,109.56
325,2016-05-27,109.65,110.14,109.61,110.13
326,2016-05-31,110.28,110.51,109.78,110.34
327,2016-06-01,110.0,110.6,109.91,110.35
328,2016-06-02,110.13,110.59,109.53,110.58
329,2016-06-03,110.37,110.42,109.34,110.06
330,2016-06-06,110.25,110.75,110.07,110.46
331,2016-06-07,110.53,110.63,110.13,110.18
332,2016-06-08,110.37,110.6,109.96,110.37
333,2016-06-09,109.93,110.31,109.71,110.19
334,2016-06-10,109.2,109.4,108.56,108.94
335,2016-06-13,108.34,108.93,107.89,108.03
336,2016-06-14,107.78,108.42,107.24,108.03
337,2016-06-15,108.32,108.44,107.54,107.72
338,2016-06-16,107.17,108.14,106.5,108.04
339,2016-06-17,107.53,107.68,106.24,106.49
340,2016-06-20,107.73,108.24,107.08,107.16
341,2016-06-21,107.33,107.72,107.1,107.5
342,2016-06-22,107.58,108.19,107.15,107.24
343,2016-06-23,108.09,108.79,107.62,108.77
344,2016-06-24,104.81,106.5,104.06,104.29
345,2016-06-27,103.6,103.6,101.75,102.22
346,2016-06-28,103.33,104.51,103.3,104.46
347,2016-06-29,105.26,106.53,105.23,106.31
348,2016-06-30,106.52,107.61,106.13,107.54
349,2016-07-01,107.49,108.48,107.45,108.08
350,2016-07-05,107.58,107.66,106.84,107.42
351,2016-07-06,106.92,108.35,106.57,108.3
352,2016-07-07,108.39,108.86,108.11,108.62
353,2016-07-08,109.17,110.36,109.02,110.3
354,2016-07-11,110.68,111.34,110.66,110.93
355,2016-07-12,111.59,111.79,111.34,111.49
356,2016-07-13,111.79,111.82,111.21,111.22
357,2016-07-14,111.96,112.19,111.7,111.98
358,2016-07-15,112.22,112.3,111.55,111.8
359,2016-07-18,111.86,112.74,111.85,112.54
360,2016-07-19,112.17,112.48,111.93,112.13
361,2016-07-20,112.75,113.65,112.6,113.44
362,2016-07-21,113.52,113.74,112.87,113.18
363,2016-07-22,113.28,113.78,112.91,113.65
364,2016-07-25,113.56,113.69,113.28,113.66
365,2016-07-26,113.63,114.2,113.22,113.79
366,2016-07-27,114.76,114.88,114.1,114.58
367,2016-07-28,114.76,115.11,114.4,114.98
368,2016-07-29,115.24,115.54,114.87,115.23
369,2016-08-01,115.31,118.78,115.17,115.84
370,2016-08-02,115.68,115.77,114.22,114.96
371,2016-08-03,114.88,115.35,114.8,115.34
372,2016-08-04,115.32,115.78,115.03,115.67
373,2016-08-05,116.28,117.04,116.13,116.78
374,2016-08-08,116.82,116.87,116.28,116.65
375,2016-08-09,116.73,117.29,116.67,116.92
376,2016-08-10,116.96,117.02,116.31,116.62
377,2016-08-11,117.01,117.37,116.78,117.12
378,2016-08-12,116.91,117.21,116.79,117.2
379,2016-08-15,117.33,117.97,117.31,117.7
380,2016-08-16,117.47,117.49,117.03,117.05
381,2016-08-17,117.08,117.3,116.43,117.26
382,2016-08-18,117.15,117.46,116.95,117.29
383,2016-08-19,117.1,117.52,116.76,117.26
384,2016-08-22,117.09,117.55,116.87,117.35
385,2016-08-23,117.79,118.01,117.51,117.56
386,2016-08-24,117.49,117.64,116.41,116.8
387,2016-08-25,116.48,116.97,116.36,116.61
388,2016-08-26,116.66,117.54,116.08,116.78
389,2016-08-29,116.81,117.25,116.79,116.94
390,2016-08-30,116.73,117.09,116.16,116.56
391,2016-08-31,116.38,116.56,115.95,116.44
392,2016-09-01,116.48,116.88,115.91,116.74
393,2016-09-02,117.32,117.56,116.68,117.12
394,2016-09-06,117.29,117.85,117.06,117.85
395,2016-09-07,117.95,118.12,117.47,117.92
396,2016-09-08,117.57,117.6,116.92,117.23
397,2016-09-09,116.23,116.51,114.26,114.28
398,2016-09-12,113.64,116.49,113.63,116.33
399,2016-09-13,115.73,116.09,114.73,115.29
400,2016-09-14,115.43,116.47,115.38,115.84
401,2016-09-15,115.89,117.82,115.86,117.64
402,2016-09-16,117.22,117.41,116.71,117.29
403,2016-09-19,117.57,117.95,116.55,116.78
404,2016-09-20,117.19,117.48,116.8,117.0
405,2016-09-21,117.48,118.32,116.81,118.15
406,2016-09-22,118.85,119.22,118.72,119.09
407,2016-09-23,118.92,119.0,118.16,118.33
408,2016-09-26,117.66,117.8,117.17,117.34
409,2016-09-27,117.31,118.56,117.15,118.5
410,2016-09-28,118.62,118.77,118.09,118.7
411,2016-09-29,118.51,118.72,117.33,117.84
412,2016-09-30,118.15,119.07,118.03,118.72
413,2016-10-03,118.53,118.7,118.09,118.55
414,2016-10-04,118.86,119.16,117.92,118.37
415,2016-10-05,118.7,119.17,118.67,118.79
416,2016-10-06,118.63,118.98,118.15,118.73
417,2016-10-07,118.86,119.01,117.89,118.47
418,2016-10-10,119.06,119.48,119.03,119.22
419,2016-10-11,119.1,119.14,117.0,117.52
420,2016-10-12,117.58,117.82,117.06,117.42
421,2016-10-13,116.64,117.32,115.94,117.0
422,2016-10-14,117.58,118.05,117.07,117.14
423,2016-10-17,117.1,117.3,116.67,116.82
424,2016-10-18,118.18,118.41,117.8,117.86
425,2016-10-19,117.77,118.02,117.64,117.85
426,2016-10-20,117.68,117.97,117.03,117.71
427,2016-10-21,117.8,118.22,117.41,118.15
428,2016-10-24,118.93,119.65,118.89,119.57
429,2016-10-25,119.62,119.66,119.01,119.19
430,2016-10-26,118.41,119.03,118.03,118.38
431,2016-10-27,118.9,118.99,117.67,117.84
432,2016-10-28,117.47,118.11,116.74,117.1
433,2016-10-31,117.53,117.53,116.93,116.99
434,2016-11-01,117.19,117.21,115.1,116.11
435,2016-11-02,116.05,116.3,114.89,115.18
436,2016-11-03,115.02,115.37,113.92,114.05
437,2016-11-04,113.72,114.54,113.45,113.65
438,2016-11-07,115.45,116.47,115.3,116.35
439,2016-11-08,116.21,117.64,115.96,117.11
440,2016-11-09,115.71,117.84,115.6,117.65
441,2016-11-10,118.14,118.38,114.2,115.75
442,2016-11-11,115.21,116.05,114.84,115.8
443,2016-11-14,115.84,115.94,114.03,114.63
444,2016-11-15,115.47,116.62,115.33,116.22
445,2016-11-16,115.7,116.99,115.67,116.91
446,2016-11-17,116.86,117.78,116.61,117.76
447,2016-11-18,117.83,118.1,117.21,117.32
448,2016-11-21,117.6,118.65,117.57,118.54
449,2016-11-22,118.97,119.19,118.61,118.9
450,2016-11-23,118.51,118.64,117.9,118.42
451,2016-11-25,118.56,118.85,118.42,118.8
452,2016-11-28,118.64,119.08,118.41,118.53
453,2016-11-29,118.63,119.51,118.3,118.94
454,2016-11-30,119.06,119.13,117.46,117.5
455,2016-12-01,117.46,117.47,115.29,115.47
456,2016-12-02,115.57,116.16,115.22,115.7
457,2016-12-05,116.32,117.06,115.77,116.6
458,2016-12-06,116.88,117.08,116.39,116.88
459,2016-12-07,116.64,118.51,116.29,118.36
460,2016-12-08,118.4,118.87,118.18,118.57
461,2016-12-09,119.03,119.54,119.0,119.5
462,2016-12-12,118.95,119.21,118.47,118.96
463,2016-12-13,119.35,121.11,119.32,120.46
464,2016-12-14,120.56,121.0,119.86,120.21
465,2016-12-15,120.37,121.11,120.08,120.4
466,2016-12-16,120.28,120.58,119.36,119.6
467,2016-12-19,119.74,120.83,119.55,120.09
468,2016-12-20,120.43,120.77,120.33,120.55
469,2016-12-21,120.57,120.68,120.19,120.46
470,2016-12-22,120.46,120.5,119.65,120.12
471,2016-12-23,119.96,120.25,119.81,120.2
472,2016-12-27,120.44,121.52,120.41,120.82
473,2016-12-28,121.06,121.19,119.8,119.88
474,2016-12-29,119.86,120.13,119.33,119.71
475,2016-12-30,119.93,119.95,118.14,118.48
476,2017-01-03,119.31,119.99,118.89,119.54
477,2017-01-04,119.67,120.41,119.66,120.19
478,2017-01-05,120.16,120.95,120.1,120.87
479,2017-01-06,120.99,122.25,120.69,121.93
480,2017-01-09,122.03,122.55,121.95,122.33
481,2017-01-10,122.37,122.97,122.1,122.6
482,2017-01-11,122.63,122.93,122.02,122.93
483,2017-01-12,122.49,122.82,121.6,122.74
484,2017-01-13,122.81,123.37,122.8,123.16
485,2017-01-17,122.79,123.03,122.43,122.79
486,2017-01-18,122.96,123.16,122.66,123.04
487,2017-01-19,123.19,123.65,122.72,122.98
488,2017-01-20,123.51,123.83,122.92,123.25
489,2017-01-23,123.16,123.53,122.57,123.35
490,2017-01-24,123.59,124.37,123.38,124.18
491,2017-01-25,124.94,125.46,124.85,125.43
492,2017-01-26,125.59,125.82,125.34,125.56
493,2017-01-27,125.8,125.92,125.39,125.8
494,2017-01-30,125.37,125.38,124.13,124.82
495,2017-01-31,124.4,124.6,123.85,124.57
496,2017-02-01,125.42,125.68,124.86,125.43
497,2017-02-02,125.21,125.7,124.86,125.32
498,2017-02-03,125.49,125.81,125.33,125.68
499,2017-02-06,125.42,125.85,125.35,125.83
500,2017-02-07,126.06,126.55,125.97,126.29
501,2017-02-08,126.12,126.68,125.88,126.5
502,2017-02-09,126.63,127.24,126.56,126.96
503,2017-02-10,127.2,127.56,127.02,127.38
504,2017-02-13,127.76,128.26,127.72,128.1
505,2017-02-14,128.15,128.54,127.74,128.53
506,2017-02-15,128.44,129.35,128.37,129.29
507,2017-02-16,129.36,129.63,128.92,129.25
508,2017-02-17,129.09,129.82,129.04,129.81
509,2017-02-21,130.03,130.53,129.99,130.45
510,2017-02-22,130.32,130.59,130.11,130.5
511,2017-02-23,130.7,130.7,129.49,130.01
512,2017-02-24,129.47,130.26,129.38,130.26
513,2017-02-27,130.02,130.43,129.8,130.42
514,2017-02-28,130.39,130.45,129.66,130.02
515,2017-03-01,130.81,131.68,130.6,131.44
516,2017-03-02,131.43,131.43,130.62,130.78
517,2017-03-03,130.65,131.06,130.34,131.02
518,2017-03-06,130.56,130.95,130.21,130.73
519,2017-03-07,130.45,131.08,130.28,130.51
520,2017-03-08,130.57,131.15,130.46,130.74
521,2017-03-09,130.71,131.02,130.14,130.84
522,2017-03-10,131.42,131.6,130.82,131.39
523,2017-03-13,131.34,131.64,131.27,131.61
524,2017-03-14,131.31,131.36,130.76,131.29
525,2017-03-15,131.58,132.41,131.14,132.1
526,2017-03-16,132.33,132.35,131.71,132.01
527,2017-03-17,131.86,132.04,131.62,131.69
528,2017-03-20,131.65,132.11,131.46,131.81
529,2017-03-21,132.31,132.43,129.73,129.81
530,2017-03-22,129.89,130.82,129.68,130.69
531,2017-03-23,130.52,130.88,130.14,130.36
532,2017-03-24,130.78,131.29,130.13,130.63
533,2017-03-27,129.73,131.07,129.4,130.84
534,2017-03-28,130.81,132.03,130.55,131.64
535,2017-03-29,131.73,132.3,131.59,132.25
536,2017-03-30,132.22,132.61,132.08,132.47
537,2017-03-31,132.27,132.74,132.13,132.38
538,2017-04-03,132.48,132.81,131.56,132.3
539,2017-04-04,131.9,132.53,131.87,132.51
540,2017-04-05,132.68,133.48,131.72,131.97
541,2017-04-06,132.12,132.39,131.7,132.04
542,2017-04-07,131.99,132.37,131.5,131.97
543,2017-04-10,132.11,132.57,131.66,132.02
544,2017-04-11,131.86,132.1,130.5,131.45
545,2017-04-12,131.45,131.54,130.78,130.92
546,2017-04-13,130.75,131.51,130.38,130.4
547,2017-04-17,130.8,131.5,130.72,131.48
548,2017-04-18,131.01,131.66,130.95,131.28
549,2017-04-19,131.85,132.29,131.31,131.49
550,2017-04-20,132.04,132.88,131.82,132.59
551,2017-04-21,132.7,132.76,132.22,132.56
552,2017-04-24,134.02,134.29,133.8,134.16
553,2017-04-25,134.58,135.37,134.48,135.13
554,2017-04-26,135.17,135.51,134.86,134.94
555,2017-04-27,135.28,135.75,135.19,135.75
556,2017-04-28,136.28,136.34,135.77,135.99
557,2017-05-01,136.46,137.38,136.38,137.2
558,2017-05-02,137.38,137.49,137.02,137.43
